Text,Date,Time,Draft,Brand name,Facebook,Instagram,Picture URL 1,Alt text picture 1,Instagram Post Type,Facebook Post Type,Facebook Title,Facebook First Comment Text
"Renter-Friendly Living Room Ideas UK (No Permission)

12 deposit-safe living room upgrades for UK renters — peel-and-stick wallpaper, picture rail hooks, and Command strips. No drilling, no landlord permission needed.

Save this post for later. Full guide — link in bio.

#renterfriendlylivingroomuk #livingroomideasukrenters #depositsafedecoratinguk #nodrilldecoratinguk #rentallivingroomideas #ukinteriors #britishhomes #interiordesignuk #homedecoruk #renterfriendly",2026-09-02,19:00:00,FALSE,britishhome_interior,FALSE,TRUE,https://raw.githubusercontent.com/badreddineX/British-home.BLOG/1721287a2673aed79942994ed9044d58a5ca7d3d/social-posts/2026-08-13/renter-friendly-living-room-ideas-uk-ig.png,Renter-Friendly Living Room Ideas UK (No Permission),POST,,,
"Scandi Bedroom Ideas for UK Homes

Scandi bedroom ideas for small UK flats — light wood, layered textiles, and hygge lighting. Real IKEA product picks with £ prices, no fake stats.

Save this post for later. Full guide — link in bio.

#scandibedroomideasuk #scandinavianbedroomuk #hyggebedroomuk #smallbedroomideasuk #ikeabedroomuk #minimalistbedroomuk #ukinteriors #britishhomes #interiordesignuk #homedecoruk",2026-09-02,21:00:00,FALSE,britishhome_interior,FALSE,TRUE,https://raw.githubusercontent.com/badreddineX/British-home.BLOG/1721287a2673aed79942994ed9044d58a5ca7d3d/social-posts/2026-08-13/scandi-bedroom-ideas-uk-ig.png,Scandi Bedroom Ideas for UK Homes,POST,,,
"Scandi Living Room Ideas for UK Homes

Scandi living room ideas for small UK flats — light wood, neutral palettes, hygge textiles, and pared-back furniture. Real IKEA product picks with £ prices.

Save this post for later. Full guide — link in bio.

#scandilivingroomideasuk #scandinavianlivingroomuk #hyggelivingroomideas #ikealivingroomuk #smalllivingroomideasuk #neutrallivingroomuk #ukinteriors #britishhomes #interiordesignuk #homedecoruk",2026-09-03,19:00:00,FALSE,britishhome_interior,FALSE,TRUE,https://raw.githubusercontent.com/badreddineX/British-home.BLOG/1721287a2673aed79942994ed9044d58a5ca7d3d/social-posts/2026-08-13/scandi-living-room-ideas-uk-ig.png,Scandi Living Room Ideas for UK Homes,POST,,,
"Small Bedroom on a Budget UK: Under £150 Refresh

A £150 small bedroom refresh for UK flats — bedding, lighting, a mirror, a rug, and wall art, with real prices from Dunelm, IKEA, Amazon, Wilko, and B&M.

Save this post for later. Full guide — link in bio.

#smallbedroomonabudgetuk #cheapbedroommakeoveruk #bedroomrefreshunder150 #budgetbedroomideasuk #renterbedroomuk #ukinteriors #britishhomes #interiordesignuk #homedecoruk #renterfriendly",2026-09-03,21:00:00,FALSE,britishhome_interior,FALSE,TRUE,https://raw.githubusercontent.com/badreddineX/British-home.BLOG/1721287a2673aed79942994ed9044d58a5ca7d3d/social-posts/2026-08-13/small-bedroom-budget-uk-ig.png,Small Bedroom on a Budget UK: Under £150 Refresh,POST,,,
"Small Bedroom Layout Ideas for Awkward UK Rooms

Small bedroom layout ideas for the odd shapes UK flats throw at you: sloped ceilings, box rooms, L-shapes, one small window, chimney breasts.

Save this post for later. Full guide — link in bio.

#smallbedroomlayoutideas #smallbedroomlayoutuk #awkwardbedroomshapes #loftbedroomlayoutuk #boxroomideasuk #lshapedbedroomlayout #ukinteriors #britishhomes #interiordesignuk #homedecoruk",2026-09-04,19:00:00,FALSE,britishhome_interior,FALSE,TRUE,https://raw.githubusercontent.com/badreddineX/British-home.BLOG/1721287a2673aed79942994ed9044d58a5ca7d3d/social-posts/2026-08-13/small-bedroom-layout-ideas-uk-ig.png,Small Bedroom Layout Ideas for Awkward UK Rooms,POST,,,
"Small Bedroom Storage Ideas UK

13 bedroom storage ideas for small UK flats — wardrobe, under-bed, wall, and furniture storage solutions. All renter-friendly with real £ prices.

Save this post for later. Full guide — link in bio.

#smallbedroomstorageuk #smallbedroomstorageideas #bedroomstoragesolutionsuk #bedroomstorageideasuk #wardrobeorganisationuk #renterstorageuk #ukinteriors #britishhomes #interiordesignuk #homedecoruk",2026-09-04,21:00:00,FALSE,britishhome_interior,FALSE,TRUE,https://raw.githubusercontent.com/badreddineX/British-home.BLOG/1721287a2673aed79942994ed9044d58a5ca7d3d/social-posts/2026-08-13/small-bedroom-storage-uk-ig.png,Small Bedroom Storage Ideas UK,POST,,,
"Small Kitchen Island Ideas for UK Flats: Budget-Friendly

Small kitchen island ideas for UK flats that fit tight budgets and rented spaces — no permanent changes needed. UK spelling.

Save this post for later. Full guide — link in bio.

#kitchenislanduk #smallkitchenislanduk #kitchenislandideassmallspace #smallkitchenideas #budget #renterfriendly #ukinteriors #britishhomes #interiordesignuk #homedecoruk",2026-09-05,19:00:00,FALSE,britishhome_interior,FALSE,TRUE,https://raw.githubusercontent.com/badreddineX/British-home.BLOG/1721287a2673aed79942994ed9044d58a5ca7d3d/social-posts/2026-08-13/small-kitchen-island-ideas-uk-ig.png,Small Kitchen Island Ideas for UK Flats: Budget-Friendly,POST,,,
"Small Kitchen Storage Ideas on a Budget UK

Small kitchen storage ideas for UK homes on a budget — over-door racks, magnetic strips, corner solutions, and freestanding shelving, all under £40.

Save this post for later. Full guide — link in bio.

#smallkitchenstorageideasuk #smallkitchenstoragesolutions #budgetkitchenstorageideas #budgetkitchenorganisationuk #cheapkitchenstoragesolutionsuk #kitchenstorageuk #ukinteriors #britishhomes #interiordesignuk #homedecoruk",2026-09-05,21:00:00,FALSE,britishhome_interior,FALSE,TRUE,https://raw.githubusercontent.com/badreddineX/British-home.BLOG/1721287a2673aed79942994ed9044d58a5ca7d3d/social-posts/2026-08-13/small-kitchen-storage-ideas-budget-uk-ig.png,Small Kitchen Storage Ideas on a Budget UK,POST,,,
"Small Living Room on a Budget UK: Under £150 Refresh

How to refresh a small UK living room for under £150 — lighting, rug, cushions, wall art, and a plant, in priority order with real Dunelm, IKEA, and Amazon UK prices.

Save this post for later. Full guide — link in bio.

#smalllivingroombudgetuk #livingroomonabudgetuk #cheaplivingroommakeoveruk #smalllivingroomideasuk #livingroomrefreshuk #ukinteriors #britishhomes #interiordesignuk #homedecoruk #renterfriendly",2026-09-06,19:00:00,FALSE,britishhome_interior,FALSE,TRUE,https://raw.githubusercontent.com/badreddineX/British-home.BLOG/1721287a2673aed79942994ed9044d58a5ca7d3d/social-posts/2026-08-13/small-living-room-budget-uk-ig.png,Small Living Room on a Budget UK: Under £150 Refresh,POST,,,
"11 Small Living Room Ideas UK

11 practical small living room ideas for UK flats — layout tricks, mirror placement, rug sizing, lighting and furniture tips. Real fixes for small spaces.

Save this post for later. Full guide — link in bio.

#smalllivingroomideasuk #smallflatlivingroomideas #smallloungeideasuk #smalllivingroomuk #smallflatlivingroom #livingroomideassmallspace #compactlivingroomuk #ukinteriors #britishhomes #interiordesignuk",2026-09-06,21:00:00,FALSE,britishhome_interior,FALSE,TRUE,https://raw.githubusercontent.com/badreddineX/British-home.BLOG/1721287a2673aed79942994ed9044d58a5ca7d3d/social-posts/2026-08-13/small-living-room-ideas-uk-ig.png,11 Small Living Room Ideas UK,POST,,,
"Small Living Room Layout Ideas UK

How to arrange furniture in a tiny British lounge — layout principles, scale rules, and specific configurations for rooms under 15 square metres.

Save this post for later. Full guide — link in bio.

#smalllivingroomlayoutideasuk #smallfrontroomlayouts #smalllivingroomlayouts #ideasforsmalllivingroomsuk #smallloungelayoutuk #tinylivingroomuk #furniturearrangementuk #ukinteriors #britishhomes #interiordesignuk",2026-09-07,19:00:00,FALSE,britishhome_interior,FALSE,TRUE,https://raw.githubusercontent.com/badreddineX/British-home.BLOG/1721287a2673aed79942994ed9044d58a5ca7d3d/social-posts/2026-08-13/small-living-room-layout-ideas-ig.png,Small Living Room Layout Ideas UK,POST,,,
"Small Living Room Storage Ideas UK (No Fitted Furniture)

12 small living room storage ideas for UK flats — no fitted furniture, all renter-friendly with real £ prices from IKEA, Argos, Dunelm and Amazon UK.

Save this post for later. Full guide — link in bio.

#smalllivingroomstorageuk #livingroomstorageideas #renterstorageuk #alcoveshelvinguk #nodrillstorageuk #smallflatstorageideas #ukinteriors #britishhomes #interiordesignuk #homedecoruk",2026-09-07,21:00:00,FALSE,britishhome_interior,FALSE,TRUE,https://raw.githubusercontent.com/badreddineX/British-home.BLOG/1721287a2673aed79942994ed9044d58a5ca7d3d/social-posts/2026-08-13/small-living-room-storage-ideas-uk-ig.png,Small Living Room Storage Ideas UK (No Fitted Furniture),POST,,,
"Soft Minimalism Living Room Ideas for UK Homes

Soft minimalism living room ideas for small UK flats — warm neutrals, curved boucle furniture, and layered lighting. Real UK retailer prices included.

Save this post for later. Full guide — link in bio.

#softminimalismlivingroom #softminimalismuk #smalllivingroomideasuk #warmminimalistlivingroom #bouclelivingroomuk #livingroomtrends2026 #ukinteriors #britishhomes #interiordesignuk #homedecoruk",2026-09-08,19:00:00,FALSE,britishhome_interior,FALSE,TRUE,https://raw.githubusercontent.com/badreddineX/British-home.BLOG/1721287a2673aed79942994ed9044d58a5ca7d3d/social-posts/2026-08-13/soft-minimalism-living-room-ideas-uk-ig.png,Soft Minimalism Living Room Ideas for UK Homes,POST,,,
"Spring Home Refresh Ideas UK

How to refresh your UK home for spring — lighter textiles, fresh colours, a proper declutter, and bringing nature inside. Practical ideas with UK prices.

Save this post for later. Full guide — link in bio.

#springhomerefreshideasuk #springdecoratingideasuk #springhomeideas #springhomedecoruk #springcleaninguk #springinteriorrefresh #ukspringdecorating #ukinteriors #britishhomes #interiordesignuk",2026-09-08,21:00:00,FALSE,britishhome_interior,FALSE,TRUE,https://raw.githubusercontent.com/badreddineX/British-home.BLOG/1721287a2673aed79942994ed9044d58a5ca7d3d/social-posts/2026-08-13/spring-home-refresh-ideas-uk-ig.png,Spring Home Refresh Ideas UK,POST,,,
"Unfitted Kitchen Ideas UK: 2026's Budget-Friendly Trend

Discover stylish, renter-friendly unfitted kitchen ideas for UK homes in 2026 — from freestanding units to peel-and-stick backsplashes.

Save this post for later. Full guide — link in bio.

#unfittedkitchenuk #budgetkitchen #renterfriendlydecor #freestandingkitchen #ukinteriors #britishhomes #interiordesignuk #homedecoruk #renterfriendly",2026-09-09,19:00:00,FALSE,britishhome_interior,FALSE,TRUE,https://raw.githubusercontent.com/badreddineX/British-home.BLOG/1721287a2673aed79942994ed9044d58a5ca7d3d/social-posts/2026-08-13/unfitted-kitchen-ideas-uk-ig.png,Unfitted Kitchen Ideas UK: 2026's Budget-Friendly Trend,POST,,,
"12 Vertical Storage Ideas for Small UK Flats

Small flat storage solutions that maximise height — renter-friendly, budget-conscious ideas for UK homes using IKEA, Dunelm & more.

Save this post for later. Full guide — link in bio.

#verticalstorageuk #verticalstorageideasuk #wallstoragesmallflat #smallflatstorage #budget #renterfriendlydecor #ukinteriors #britishhomes #interiordesignuk #homedecoruk",2026-09-09,21:00:00,FALSE,britishhome_interior,FALSE,TRUE,https://raw.githubusercontent.com/badreddineX/British-home.BLOG/1721287a2673aed79942994ed9044d58a5ca7d3d/social-posts/2026-08-13/vertical-storage-ideas-uk-flats-ig.png,12 Vertical Storage Ideas for Small UK Flats,POST,,,
"Victorian Terrace Interior Ideas

Interior guide for Victorian terraced houses — restoring cornicing, fireplaces and encaustic tiles, period-appropriate colour palettes, mixing old and new.

Save this post for later. Full guide — link in bio.

#victorianterraceinteriorideas #interiordesignvictorianterrace #victorianterracedecorideas #periodpropertyinteriorideas #victorianhouseinterioruk #periodhomedecoruk #victorianterracedecor #britishperiodinterior #ukinteriors #britishhomes",2026-09-10,19:00:00,FALSE,britishhome_interior,FALSE,TRUE,https://raw.githubusercontent.com/badreddineX/British-home.BLOG/1721287a2673aed79942994ed9044d58a5ca7d3d/social-posts/2026-08-13/victorian-terrace-interior-ideas-uk-ig.png,Victorian Terrace Interior Ideas,POST,,,
"Winter Cosy Home Ideas UK

How to make your UK home feel warm and cosy through winter — draught-proofing, layered lighting, heavy curtains, warm scents, and hibernation corners.

Save this post for later. Full guide — link in bio.

#wintercosyhomeideasuk #winterhomedecoruk #cosywinterlivingroom #cosyhomeukwinter #britishwinterhomedecor #warmhomeuk #winterlivingroomuk #ukinteriors #britishhomes #interiordesignuk",2026-09-10,21:00:00,FALSE,britishhome_interior,FALSE,TRUE,https://raw.githubusercontent.com/badreddineX/British-home.BLOG/1721287a2673aed79942994ed9044d58a5ca7d3d/social-posts/2026-08-13/winter-cosy-home-ideas-uk-ig.png,Winter Cosy Home Ideas UK,POST,,,
